fn,rmsd
Triple_tHW_cSH_UUA_rpr.pdb,3.96
Triple_cSW_cSS_CCC_rpr.pdb,3.96
Triple_cSW_cSS_CAC_rpr.pdb,3.96
Triple_cSW_cSS_ACC_rpr.pdb,3.96
Triple_cWW_cSS_UAU_exemplar_rpr.pdb,3.96
Triple_tHH_cSS_AAA_exemplar_rpr.pdb,3.96
Triple_cHH_tSS_GGC_rpr.pdb,3.97
Triple_cWW_cHS_GUU_rpr.pdb,3.97
Triple_tSW_cSH_GAG_rpr.pdb,3.97
Triple_tSW_cSH_ACA_rpr.pdb,3.97
Triple_tWH_tSW_AGU_rpr.pdb,3.97
Triple_cWW_cSW_AAU_rpr.pdb,3.97
Triple_tHH_tSH_CUA_rpr.pdb,3.97
Triple_tHW_cSW_ACC_rpr.pdb,3.97
Triple_tHH_tSH_AAC_rpr.pdb,3.98
Triple_tHW_cSW_UGA_rpr.pdb,3.98
Triple_tSW_cSS_CUA_rpr.pdb,3.98
Triple_tHW_tHS_AAA_rpr.pdb,3.98
Triple_tWW_tHH_UGA_rpr.pdb,3.98
Triple_tSW_cHH_ACG_rpr.pdb,3.98
Triple_cWW_cSH_AAC_rpr.pdb,3.98
Triple_tWH_tSW_GUC_rpr.pdb,3.98
Triple_cSH_cSW_UAG_rpr.pdb,3.98
Triple_tSH_cSW_CCA_rpr.pdb,3.98
Triple_tSW_tSW_UAC_rpr.pdb,3.99
Triple_cWW_cSH_GAC_rpr.pdb,3.99
Triple_cSW_cSS_AGC_rpr.pdb,3.99
Triple_cSW_cSS_AAC_rpr.pdb,3.99
Triple_tWW_cSS_AUA_exemplar_rpr.pdb,3.99
Triple_tWH_tSH_CCC_rpr.pdb,3.99
Triple_cWH_cSS_UGG_rpr.pdb,3.99
Triple_cSH_cSW_CUG_rpr.pdb,3.99
Triple_tHW_cSW_GCC_rpr.pdb,4.0
Triple_tWW_tHS_AAG_rpr.pdb,4.0
Triple_tHW_cSS_AUU_rpr.pdb,4.0
Triple_tHW_cSS_GUC_rpr.pdb,4.0
Triple_cWW_cSS_UGA_rpr.pdb,4.0
Triple_cWW_cHW_UAU_exemplar_rpr.pdb,4.0
Triple_cWW_cSW_GAU_rpr.pdb,4.0
Triple_cWH_tSH_CCA_rpr.pdb,4.0
Triple_cHW_cSS_AGA_rpr.pdb,4.01
Triple_tHW_cSS_AAG_exemplar_rpr.pdb,4.01
Triple_tHW_cSH_GGU_rpr.pdb,4.01
Triple_tHW_cSH_GUA_rpr.pdb,4.01
Triple_tWW_cSS_UAU_exemplar_rpr.pdb,4.01
Triple_cWW_cHW_CGU_exemplar_rpr.pdb,4.01
Triple_tHW_cSS_CCA_rpr.pdb,4.01
Triple_tSW_tHS_CAG_rpr.pdb,4.01
Triple_tWW_cSW_CAA_rpr.pdb,4.01
Triple_cSH_tSH_CUC_rpr.pdb,4.01
Triple_cSW_cSS_CAA_rpr.pdb,4.02
Triple_tWW_cSH_GUA_rpr.pdb,4.02
Triple_cWW_tSW_ACU_rpr.pdb,4.02
Triple_cSW_cSS_GAU_rpr.pdb,4.02
Triple_tHW_cSS_CCG_rpr.pdb,4.02
Triple_cSW_cSS_GGU_rpr.pdb,4.02
Triple_tSW_cSW_UAA_rpr.pdb,4.03
Triple_tHW_cSS_AUA_rpr.pdb,4.03
Triple_tSW_cSH_AAG_rpr.pdb,4.03
Triple_cHH_tSW_AGC_rpr.pdb,4.03
Triple_tHH_tSW_CUG_rpr.pdb,4.03
Triple_cWW_cHS_AAA_rpr.pdb,4.03
Triple_tSH_tSW_UCA_rpr.pdb,4.03
Triple_tSH_cSS_AUC_rpr.pdb,4.03
Triple_tWH_cSW_CCG_rpr.pdb,4.03
Triple_tSW_cSS_AUU_rpr.pdb,4.03
Triple_tHH_tSH_UAU_rpr.pdb,4.03
Triple_tWW_cSS_CCG_rpr.pdb,4.03
Triple_cSW_cSS_GGG_rpr.pdb,4.04
Triple_cWW_cSS_CAG_rpr.pdb,4.04
Triple_cSH_cSW_UUG_rpr.pdb,4.04
Triple_cSW_cSS_AAA_rpr.pdb,4.04
Triple_cSW_cSS_GCC_rpr.pdb,4.04
Triple_tHW_cSS_CCU_rpr.pdb,4.04
Triple_cWH_tSS_AGG_rpr.pdb,4.04
Triple_cHW_cHS_GGG_rpr.pdb,4.04
Triple_cSH_tSH_CUA_rpr.pdb,4.05
Triple_tWW_cSH_UAC_rpr.pdb,4.05
Triple_tHW_cSS_AUG_rpr.pdb,4.05
Triple_tWH_tSH_AAA_rpr.pdb,4.05
Triple_cWW_cHS_GUC_rpr.pdb,4.05
Triple_cSH_cSW_ACG_rpr.pdb,4.05
Triple_tWW_cSH_UUC_rpr.pdb,4.06
Triple_tSW_tHS_AAG_rpr.pdb,4.06
Triple_tSH_cSH_UAC_rpr.pdb,4.06
Triple_tSH_cSW_GAC_rpr.pdb,4.06
Triple_tWW_tHH_UGG_rpr.pdb,4.06
Triple_tHW_tHS_AAG_rpr.pdb,4.06
Triple_cSH_tSH_UUC_rpr.pdb,4.06
Triple_cSH_tSH_UCC_rpr.pdb,4.06
Triple_cWW_cHS_UAG_rpr.pdb,4.06
Triple_cHH_tSW_GCU_rpr.pdb,4.06
Triple_cHW_tsS_CCG_rpr.pdb,4.06
Triple_cWW_cHS_ACC_rpr.pdb,4.06
Triple_tWH_tSS_UGA_rpr.pdb,4.06
Triple_tWW_cSS_CCU_rpr.pdb,4.06
Triple_tSW_cSS_CUG_rpr.pdb,4.06
Triple_cSH_tSW_AGC_rpr.pdb,4.06
Triple_cSW_cSS_UCC_rpr.pdb,4.07
Triple_tHW_cSW_GGU_rpr.pdb,4.07
Triple_cHH_cSH_CGA_rpr.pdb,4.07
Triple_cSW_cSS_AAC_exemplar_rpr.pdb,4.07
Triple_cSH_cSH_AAU_rpr.pdb,4.07
Triple_tWW_cHS_AAG_rpr.pdb,4.07
Triple_cHH_tSH_GAA_rpr.pdb,4.07
Triple_tWW_cSW_UUC_rpr.pdb,4.07
Triple_tSW_tHS_CAU_rpr.pdb,4.08
Triple_cSW_cSS_UGC_rpr.pdb,4.08
Triple_tWW_cSS_CGA_exemplar_rpr.pdb,4.08
Triple_tWW_cSS_CCA_rpr.pdb,4.08
Triple_cWW_cHW_GAU_exemplar_rpr.pdb,4.08
Triple_cHW_cHS_GAG_rpr.pdb,4.08
Triple_cWW_cSS_CGG_exemplar_rpr.pdb,4.08
Triple_cSW_cSH_GAA_rpr.pdb,4.08
Triple_tHH_tSH_CAU_rpr.pdb,4.08
Triple_cWH_tSW_CGU_rpr.pdb,4.08
Triple_cSW_cSS_GAC_rpr.pdb,4.08
Triple_tSW_cSH_GCU_rpr.pdb,4.09
Triple_cHW_cHW_AGU_rpr.pdb,4.09
Triple_cSH_cSS_GGU_rpr.pdb,4.09
Triple_cHH_tSS_GGU_rpr.pdb,4.09
Triple_tHH_cSH_AGA_rpr.pdb,4.09
Triple_tSH_cSW_GAU_rpr.pdb,4.09
Triple_tWW_cSW_ACC_rpr.pdb,4.1
Triple_tWW_cSH_UUU_rpr.pdb,4.1
Triple_tWW_cSS_UCG_rpr.pdb,4.1
Triple_cWH_cSW_UUG_rpr.pdb,4.1
Triple_tHH_tSW_GCG_rpr.pdb,4.1
Triple_cWH_cSW_UGU_rpr.pdb,4.1
Triple_cWW_cSS_CGU_rpr.pdb,4.1
Triple_tWW_cSS_GUC_rpr.pdb,4.1
Triple_cWW_cSS_UGU_exemplar_rpr.pdb,4.1
Triple_cWW_cSS_GCC_rpr.pdb,4.1
Triple_cWW_cHS_GUG_rpr.pdb,4.1
Triple_tSW_tHS_GAU_rpr.pdb,4.11
Triple_tHW_cSS_UUC_rpr.pdb,4.11
Triple_tSW_cSS_AUA_rpr.pdb,4.11
Triple_tSW_cSS_CGA_rpr.pdb,4.11
Triple_cWH_tSS_UGG_rpr.pdb,4.11
Triple_cSH_tSH_AGU_rpr.pdb,4.11
Triple_cSW_cSS_CAG_rpr.pdb,4.11
Triple_tSH_cSH_AUC_rpr.pdb,4.11
Triple_tWW_cSS_AUU_rpr.pdb,4.11
Triple_cSH_cSH_GCC_rpr.pdb,4.11
Triple_cSH_tSH_UUA_rpr.pdb,4.11
Triple_tHH_tSS_GGU_rpr.pdb,4.12
Triple_cSH_cSW_UAA_rpr.pdb,4.12
Triple_cSH_cSW_UAU_rpr.pdb,4.12
Triple_cWW_cHS_AAC_rpr.pdb,4.12
Triple_tWW_cSS_CGA_rpr.pdb,4.12
Triple_tWW_cSS_UCU_rpr.pdb,4.12
Triple_cWW_cSS_GCG_exemplar_rpr.pdb,4.13
Triple_cSH_cSW_GCU_rpr.pdb,4.13
Triple_cWH_tSH_UUC_rpr.pdb,4.13
Triple_tSW_cSS_AUG_rpr.pdb,4.13
Triple_tSW_cSW_CAU_rpr.pdb,4.13
Triple_cSH_cSH_GAG_rpr.pdb,4.13
Triple_tWW_tHS_CAU_rpr.pdb,4.13
Triple_tWH_tSS_GGA_rpr.pdb,4.13
Triple_tHH_tSW_GAU_rpr.pdb,4.13
Triple_tHH_tSH_CGA_rpr.pdb,4.13
Triple_cWW_tSW_GUU_rpr.pdb,4.13
Triple_tSW_cSW_CAC_rpr.pdb,4.14
Triple_cWW_cSS_CGG_rpr.pdb,4.14
Triple_cSW_cSS_GAA_rpr.pdb,4.14
Triple_cSH_cSW_GUG_rpr.pdb,4.14
Triple_tWW_cSS_UCA_rpr.pdb,4.14
Triple_cSW_cSS_AAG_rpr.pdb,4.14
Triple_tWW_tSW_AAC_rpr.pdb,4.15
Triple_cWH_tSH_UAA_rpr.pdb,4.15
Triple_cSH_cSW_UCG_rpr.pdb,4.15
Triple_tWW_cSH_CAG_rpr.pdb,4.15
Triple_tWH_cSS_CAU_exemplar_rpr.pdb,4.15
Triple_tSH_cSW_AAC_rpr.pdb,4.15
Triple_cWH_tSH_CGG_rpr.pdb,4.15
Triple_cWW_cSS_CGC_exemplar_rpr.pdb,4.15
Triple_tWW_cSS_AUA_rpr.pdb,4.15
Triple_cSH_cSW_AAG_rpr.pdb,4.15
Triple_tHW_cSH_ACA_rpr.pdb,4.15
Triple_tSH_cSH_AUU_rpr.pdb,4.15
Triple_cSH_tSH_GUC_rpr.pdb,4.15
Triple_tHW_cSH_UGG_rpr.pdb,4.15
Triple_tWW_cSW_AAA_rpr.pdb,4.15
Triple_cWW_cSH_AAA_rpr.pdb,4.15
Triple_tSW_tHS_GAG_rpr.pdb,4.15
Triple_cHW_cHS_UAG_rpr.pdb,4.16
Triple_cWW_cSS_GAA_exemplar_rpr.pdb,4.16
Triple_cWW_cSH_AGU_rpr.pdb,4.16
Triple_tHW_cSH_AAG_rpr.pdb,4.16
Triple_tWW_cSS_AUG_rpr.pdb,4.16
Triple_tSH_cSW_ACC_rpr.pdb,4.16
Triple_tSH_cSW_CAC_rpr.pdb,4.16
Triple_cSH_cSW_GAU_rpr.pdb,4.16
Triple_tSH_cSW_CAU_rpr.pdb,4.16
Triple_tWW_cSS_AAU_exemplar_rpr.pdb,4.16
Triple_cSH_tSH_GGA_rpr.pdb,4.16
Triple_tSW_cSH_UAG_rpr.pdb,4.17
Triple_cSH_cSS_GGG_rpr.pdb,4.17
Triple_tWH_tSW_UGU_rpr.pdb,4.17
Triple_tSW_tHS_GAA_rpr.pdb,4.17
Triple_tWH_tSW_CAA_rpr.pdb,4.17
Triple_cHW_cSH_UAA_rpr.pdb,4.17
Triple_cHW_cSS_GGU_rpr.pdb,4.18
Triple_tWH_tSH_UGG_rpr.pdb,4.18
Triple_cSH_tSH_AGA_exemplar_rpr.pdb,4.19
Triple_cWW_cSW_CGU_exemplar_rpr.pdb,4.19
Triple_tHH_tSH_UCA_rpr.pdb,4.19
Triple_cSH_cSS_GAG_rpr.pdb,4.19
Triple_cSH_tSW_CUG_rpr.pdb,4.19
Triple_tWW_cSH_ACA_rpr.pdb,4.19
Triple_tWW_cSW_GGG_rpr.pdb,4.19
Triple_cWW_tsS_ACG_rpr.pdb,4.2
Triple_tSH_cSW_GUA_rpr.pdb,4.2
Triple_cWH_tSS_GGA_rpr.pdb,4.2
Triple_tHH_cSW_ACG_rpr.pdb,4.21
Triple_cWW_cSS_GAC_exemplar_rpr.pdb,4.21
Triple_tSW_tHS_UCA_rpr.pdb,4.21
Triple_cSH_cSH_CAU_rpr.pdb,4.21
Triple_tSW_cSH_CAC_rpr.pdb,4.21
Triple_tHW_cSW_GAC_rpr.pdb,4.21
Triple_tSH_cSW_UCA_rpr.pdb,4.21
Triple_tSH_cSW_GUC_rpr.pdb,4.21
Triple_cHH_cSS_CGU_rpr.pdb,4.21
Triple_tWH_cSH_CGA_rpr.pdb,4.21
Triple_tWW_cSS_AAC_exemplar_rpr.pdb,4.21
Triple_tSW_cSS_UGA_rpr.pdb,4.21
Triple_tSW_tHS_CCA_rpr.pdb,4.21
Triple_cSH_cSS_GAC_rpr.pdb,4.21
Triple_cSH_cSW_CCG_rpr.pdb,4.22
Triple_cSH_cSS_CCC_rpr.pdb,4.22
Triple_tSW_tHS_GAC_rpr.pdb,4.22
Triple_tSH_cSS_CAG_exemplar_rpr.pdb,4.22
Triple_tSH_cSW_AAU_rpr.pdb,4.22
Triple_tSH_cSH_GAC_rpr.pdb,4.22
Triple_cWH_tSH_UUA_rpr.pdb,4.22
Triple_tSW_cSW_GAU_rpr.pdb,4.23
Triple_cWW_cSS_AAU_rpr.pdb,4.23
Triple_tHW_cSH_ACU_rpr.pdb,4.23
Triple_tWH_tSH_GGG_rpr.pdb,4.23
Triple_tHW_cSS_CCG_exemplar_rpr.pdb,4.23
Triple_tWW_tHS_AAU_rpr.pdb,4.23
Triple_tSH_cSS_GAG_exemplar_rpr.pdb,4.23
Triple_cWW_tSW_UUU_rpr.pdb,4.24
Triple_cHH_tSW_CGA_rpr.pdb,4.24
Triple_tWW_cSS_UUC_rpr.pdb,4.24
Triple_cSH_cSS_AGU_rpr.pdb,4.24
Triple_cSH_tSW_UUG_rpr.pdb,4.24
Triple_cSH_tSW_ACG_rpr.pdb,4.24
Triple_cSW_cSS_GAG_rpr.pdb,4.24
Triple_tWW_cSS_AAA_exemplar_rpr.pdb,4.24
Triple_cSH_cSW_AGU_rpr.pdb,4.24
Triple_tSW_cSW_GAC_rpr.pdb,4.24
Triple_tWW_cSH_UUA_rpr.pdb,4.25
Triple_cHH_cSS_CGG_rpr.pdb,4.25
Triple_tWW_cSW_GGA_rpr.pdb,4.25
Triple_tHH_tSH_CGU_rpr.pdb,4.25
Triple_tSW_cSW_AAC_rpr.pdb,4.25
Triple_tWH_tSW_GGU_rpr.pdb,4.25
Triple_tSH_cSH_CAC_rpr.pdb,4.25
Triple_tHW_tHS_AAU_rpr.pdb,4.25
Triple_cSH_tSH_GUA_rpr.pdb,4.25
Triple_tHH_tSW_UCC_rpr.pdb,4.26
Triple_tHW_cSH_GCA_rpr.pdb,4.26
Triple_tWH_tSH_AGA_rpr.pdb,4.26
Triple_cWW_cSH_GAA_rpr.pdb,4.26
Triple_cSH_tSH_CCC_rpr.pdb,4.26
Triple_tSH_cSW_GAU_exemplar_rpr.pdb,4.26
Triple_cSH_cSS_GUA_exemplar_rpr.pdb,4.26
Triple_tHH_tSW_CGC_rpr.pdb,4.27
Triple_cWH_tSH_GGG_rpr.pdb,4.27
Triple_tSH_cSH_AUA_rpr.pdb,4.27
Triple_cWW_cHW_AAU_rpr.pdb,4.27
Triple_cSH_cSS_AAC_rpr.pdb,4.27
Triple_tWW_cSS_AAG_exemplar_rpr.pdb,4.28
Triple_cSH_cSS_ACU_rpr.pdb,4.28
Triple_cWH_cSS_UGC_rpr.pdb,4.28
Triple_cSH_tSW_GGC_rpr.pdb,4.28
Triple_cWH_tSW_AUU_rpr.pdb,4.28
Triple_tWH_tSH_AAU_rpr.pdb,4.28
Triple_tHH_tSS_GGC_rpr.pdb,4.28
Triple_tHH_tSW_CAU_rpr.pdb,4.29
Triple_cHW_cSS_GGG_rpr.pdb,4.29
Triple_tHW_cSS_CCC_rpr.pdb,4.29
Triple_cSH_cSH_AUC_rpr.pdb,4.29
Triple_cHW_cSS_UAU_rpr.pdb,4.29
Triple_cSW_cSS_GGC_rpr.pdb,4.29
Triple_cWW_cHW_AGU_rpr.pdb,4.29
Triple_cWW_cSS_AAC_rpr.pdb,4.29
Triple_tHH_cSW_GGU_rpr.pdb,4.29
Triple_tSH_cSH_ACA_rpr.pdb,4.3
Triple_tHH_cSS_AAG_exemplar_rpr.pdb,4.3
Triple_cWH_tSW_CUC_rpr.pdb,4.3
Triple_tHW_cSW_UGC_rpr.pdb,4.3
Triple_cSH_tSW_GAU_rpr.pdb,4.3
Triple_cHH_tSH_GAU_rpr.pdb,4.31
Triple_cSH_cSW_AUA_rpr.pdb,4.31
Triple_tWH_cSH_CAU_rpr.pdb,4.31
Triple_cSH_cSW_AAA_rpr.pdb,4.31
Triple_cHH_cSW_CGU_rpr.pdb,4.31
Triple_tWH_cSW_UAA_exemplar_rpr.pdb,4.31
Triple_tWW_cSH_ACU_rpr.pdb,4.31
Triple_tHW_cSH_GCU_rpr.pdb,4.31
Triple_tHH_cSW_GCU_rpr.pdb,4.31
Triple_tHW_cSW_GAU_rpr.pdb,4.31
Triple_tSW_cSW_CCC_rpr.pdb,4.31
Triple_cSH_tSW_GUG_rpr.pdb,4.31
Triple_tHH_tSW_CUA_rpr.pdb,4.31
Triple_tWH_tSW_CCG_rpr.pdb,4.32
Triple_cSH_tSW_CUA_rpr.pdb,4.32
Triple_cSH_cSS_ACG_rpr.pdb,4.32
Triple_cHW_cSS_GGC_rpr.pdb,4.32
Triple_tSW_cSH_ACU_rpr.pdb,4.32
Triple_tSH_cSH_AAC_rpr.pdb,4.32
Triple_cWH_tSS_UGA_rpr.pdb,4.32
Triple_tSW_cSW_ACC_rpr.pdb,4.32
Triple_cSH_cSW_CAG_rpr.pdb,4.32
Triple_tHH_cSH_GCC_rpr.pdb,4.32
Triple_tSW_cSW_AAU_rpr.pdb,4.32
Triple_cWH_tSW_GGU_rpr.pdb,4.32
Triple_cSH_cSH_AUU_rpr.pdb,4.33
Triple_cSH_cSW_CUU_rpr.pdb,4.33
Triple_cHW_cSS_AGU_rpr.pdb,4.33
Triple_tSW_cSW_UCC_rpr.pdb,4.33
Triple_cWW_cSS_UCA_rpr.pdb,4.33
Triple_cSH_tSH_GAA_rpr.pdb,4.33
Triple_cSH_cSS_GAU_rpr.pdb,4.33
Triple_cSH_cSW_GUC_rpr.pdb,4.33
Triple_cSH_tSW_GUA_rpr.pdb,4.33
Triple_cSH_cSW_ACU_rpr.pdb,4.34
Triple_cSH_cSS_CCU_rpr.pdb,4.34
Triple_cSH_cSH_ACC_rpr.pdb,4.34
Triple_tSW_tHS_UAC_rpr.pdb,4.34
Triple_cWW_cSS_UCG_rpr.pdb,4.34
Triple_cWW_cSS_CGC_rpr.pdb,4.34
Triple_cSH_tSW_UCG_rpr.pdb,4.34
Triple_cWH_tSS_AGA_rpr.pdb,4.34
Triple_cSH_cSH_CCA_rpr.pdb,4.34
Triple_tWH_tSW_CGA_rpr.pdb,4.34
Triple_cWH_cSS_CGU_rpr.pdb,4.35
Triple_cWH_tSW_UUG_rpr.pdb,4.35
Triple_tSH_cSS_UAC_exemplar_rpr.pdb,4.35
Triple_tWH_cSH_UAU_rpr.pdb,4.35
Triple_cSH_tSW_AAC_rpr.pdb,4.35
Triple_tWW_cSS_CGC_exemplar_rpr.pdb,4.35
Triple_cSH_cSS_GAA_rpr.pdb,4.35
Triple_tHW_cSH_UGC_rpr.pdb,4.35
Triple_cSH_cSS_AGG_rpr.pdb,4.36
Triple_cWW_cSS_UCU_rpr.pdb,4.36
Triple_cSH_cSS_UCU_rpr.pdb,4.36
Triple_cWW_cSS_UGG_rpr.pdb,4.36
Triple_cWH_tSH_CGA_rpr.pdb,4.36
Triple_tWW_cSH_UAA_rpr.pdb,4.36
Triple_cSH_tSW_UUA_rpr.pdb,4.36
Triple_cSH_cSH_UAA_rpr.pdb,4.36
Triple_cHW_cSS_AGG_rpr.pdb,4.36
Triple_cWW_cSS_UGU_rpr.pdb,4.37
Triple_tHH_cSS_AAU_exemplar_rpr.pdb,4.37
Triple_tHH_tSH_GAC_rpr.pdb,4.37
Triple_tSH_cSW_CCC_rpr.pdb,4.37
Triple_tWH_tSH_AGU_rpr.pdb,4.37
Triple_cWW_cSS_AAA_rpr.pdb,4.37
Triple_cWH_cSS_UAC_rpr.pdb,4.37
Triple_cSH_cSS_AAU_rpr.pdb,4.37
Triple_cHW_cSS_UAC_rpr.pdb,4.37
Triple_cSH_cSH_CAG_rpr.pdb,4.38
Triple_cSH_tSW_AAA_rpr.pdb,4.38
Triple_cSH_cSS_UCC_rpr.pdb,4.38
Triple_cSH_cSS_CCG_rpr.pdb,4.38
Triple_cSH_tSH_GGU_rpr.pdb,4.38
Triple_tHW_cSS_GGA_rpr.pdb,4.38
Triple_tSW_cSH_GAC_rpr.pdb,4.38
Triple_cWW_cSS_CUU_rpr.pdb,4.38
Triple_cSH_cSW_UUU_rpr.pdb,4.39
Triple_cSH_cSS_UCG_rpr.pdb,4.39
Triple_tHH_tSW_UAU_rpr.pdb,4.39
Triple_tSW_cHH_GCG_rpr.pdb,4.39
Triple_cSH_cSS_ACC_rpr.pdb,4.39
Triple_tSH_cSW_UAC_exemplar_rpr.pdb,4.4
Triple_cWH_cSS_CGG_rpr.pdb,4.4
Triple_cWW_cHS_GAG_rpr.pdb,4.4
Triple_tSH_cSH_ACU_rpr.pdb,4.4
Triple_tSW_cSH_CCA_rpr.pdb,4.4
Triple_tSH_cSW_GGG_rpr.pdb,4.4
Triple_tWW_cSW_UGG_rpr.pdb,4.4
Triple_tWH_tSW_CGA_exemplar_rpr.pdb,4.4
Triple_cSH_cSH_AGA_rpr.pdb,4.4
Triple_tSH_cSS_UAU_rpr.pdb,4.4
Triple_tWH_tSW_UAA_rpr.pdb,4.4
Triple_cSH_cSS_CAC_rpr.pdb,4.41
Triple_cHW_cSS_UAA_rpr.pdb,4.41
Triple_tWW_cSH_AAG_rpr.pdb,4.41
Triple_cWW_cSS_UAG_exemplar_rpr.pdb,4.41
Triple_tSH_cSS_GUC_rpr.pdb,4.41
Triple_cSH_cSS_AAA_rpr.pdb,4.41
Triple_tHH_tSW_AAA_rpr.pdb,4.41
Triple_tWW_cSS_UAU_rpr.pdb,4.41
Triple_cWH_cSS_UGA_rpr.pdb,4.41
Triple_cSH_cSW_UAC_rpr.pdb,4.41
Triple_cWH_cSS_UAG_rpr.pdb,4.41
Triple_tSH_cSH_UAA_rpr.pdb,4.41
Triple_tSW_cSS_CGG_rpr.pdb,4.41
Triple_tWW_cSH_GGG_rpr.pdb,4.42
Triple_cWW_cSS_CUA_rpr.pdb,4.42
Triple_tSW_cSH_UCA_rpr.pdb,4.42
Triple_tWW_cSS_CCC_rpr.pdb,4.42
Triple_cSH_cSS_GUG_rpr.pdb,4.42
Triple_tSH_cSH_CCA_rpr.pdb,4.42
Triple_cWW_cSS_AGA_exemplar_rpr.pdb,4.42
Triple_cWH_cSW_CGU_rpr.pdb,4.43
Triple_cSH_tSW_CAC_rpr.pdb,4.43
Triple_cSH_cSW_CUC_rpr.pdb,4.43
Triple_tWH_cSW_CAG_rpr.pdb,4.43
Triple_tWH_tSW_AGC_rpr.pdb,4.43
Triple_cSH_tSW_GCA_rpr.pdb,4.43
Triple_cWW_cSW_AGU_rpr.pdb,4.43
Triple_cWH_tSH_CCC_rpr.pdb,4.43
Triple_cSH_cSH_AAG_rpr.pdb,4.43
Triple_cWH_cSH_UGU_rpr.pdb,4.43
Triple_cSH_cSS_AAG_rpr.pdb,4.43
Triple_cSH_tSW_CCG_rpr.pdb,4.44
Triple_tSW_tHS_UAA_rpr.pdb,4.44
Triple_cSH_cSW_GAC_rpr.pdb,4.44
Triple_tWH_cSW_CCU_rpr.pdb,4.44
Triple_tWW_cSW_UGA_rpr.pdb,4.44
Triple_cSH_tSW_GAC_rpr.pdb,4.44
Triple_cSH_tSH_GAU_rpr.pdb,4.44
Triple_cWH_tSH_UAU_rpr.pdb,4.44
Triple_cWW_cSS_AAG_rpr.pdb,4.44
Triple_cSH_cSS_CUG_rpr.pdb,4.44
Triple_cSH_cSS_CAU_rpr.pdb,4.45
Triple_tHW_cSS_GUU_rpr.pdb,4.45
Triple_tSH_cSS_GAU_rpr.pdb,4.45
Triple_cSH_cSH_UCC_rpr.pdb,4.45
Triple_cSH_cSS_GUA_rpr.pdb,4.45
Triple_tWH_cSW_UUU_rpr.pdb,4.45
Triple_tHH_cSW_AUU_rpr.pdb,4.45
Triple_cWH_tSH_GAA_rpr.pdb,4.45
Triple_cWH_tSW_UAU_rpr.pdb,4.45
Triple_cSH_cSW_GGU_rpr.pdb,4.45
Triple_cHH_cSW_CGG_rpr.pdb,4.45
Triple_tSH_cSS_UAC_rpr.pdb,4.45
Triple_cWW_cSS_CUG_rpr.pdb,4.45
Triple_cSH_cSW_UUC_rpr.pdb,4.46
Triple_tSH_cSH_GUC_rpr.pdb,4.46
Triple_tHW_cSS_UUU_rpr.pdb,4.46
Triple_cSH_cSW_UCU_rpr.pdb,4.46
Triple_cWH_tSW_UGU_rpr.pdb,4.46
Triple_tHH_tSW_ACG_rpr.pdb,4.46
Triple_cWH_tSW_AGU_rpr.pdb,4.47
Triple_cWH_cSS_UAA_rpr.pdb,4.47
Triple_tHW_cSW_AAC_rpr.pdb,4.47
Triple_tSW_cSS_CGU_rpr.pdb,4.47
Triple_tSW_cSW_UAU_rpr.pdb,4.47
Triple_tWH_tSH_UGA_rpr.pdb,4.47
Triple_cWW_cSS_GAU_rpr.pdb,4.47
Triple_tWH_cSW_GUG_rpr.pdb,4.47
Triple_tHH_tSS_GCA_exemplar_rpr.pdb,4.47
Triple_cWW_cSS_AGA_rpr.pdb,4.47
Triple_tWH_cSW_UAG_rpr.pdb,4.47
Triple_tWW_cSW_CAU_rpr.pdb,4.47
Triple_tHW_cSH_GAC_rpr.pdb,4.47
Triple_cSH_cSW_CCU_rpr.pdb,4.48
Triple_cHH_cSW_CGC_rpr.pdb,4.48
Triple_tWH_cSH_CCC_rpr.pdb,4.48
Triple_cSH_cSW_GUU_rpr.pdb,4.48
Triple_cSH_cSW_CAA_rpr.pdb,4.48
Triple_tSH_cSS_UAA_rpr.pdb,4.48
Triple_tSW_tHS_UAG_rpr.pdb,4.48
Triple_tWW_cSS_UAC_rpr.pdb,4.48
Triple_cWH_tSW_CGC_rpr.pdb,4.49
Triple_tWW_cSS_CGG_rpr.pdb,4.49
Triple_tSH_cSH_UCA_rpr.pdb,4.49
Triple_cSH_cSS_CAG_rpr.pdb,4.49
Triple_tSW_tHS_UAU_rpr.pdb,4.49
Triple_tHW_cSW_UGU_rpr.pdb,4.49
Triple_tSH_cSH_GUU_rpr.pdb,4.5
Triple_cSH_cSS_CUA_rpr.pdb,4.5
Triple_tWH_tSH_GUC_rpr.pdb,4.5
Triple_tHW_cSS_GUA_rpr.pdb,4.5
Triple_tWW_cSS_UCC_rpr.pdb,4.5
Triple_tSH_cSS_AUA_rpr.pdb,4.5
Triple_cWH_tSS_UGA_exemplar_rpr.pdb,4.5
Triple_cSH_tSW_CAA_rpr.pdb,4.5
Triple_cHW_cSS_UAG_rpr.pdb,4.51
Triple_cSH_cSH_AAC_rpr.pdb,4.51
Triple_tHH_cSH_AAU_rpr.pdb,4.51
Triple_tHH_cSW_AGU_rpr.pdb,4.51
Triple_tSW_cSH_CCU_rpr.pdb,4.51
Triple_tWW_cSS_UAA_rpr.pdb,4.51
Triple_cWH_cSS_UAU_rpr.pdb,4.51
Triple_cSH_cSH_CUC_rpr.pdb,4.52
Triple_tWW_cSS_GUU_rpr.pdb,4.52
